TS ID,TS Name,TS Location,Limits Number,Limits Version,Job Order,Programming Lot,Lot Number,Product Number,Product Expiry,Product Firmware Description,Software Number,Software Version
EQ1000004-1,CEQ0275,EPL-AR1-Line4,D1012493,1.9,6171-ASM-00000508,21194-345,21194-345,M1000226,2022-09-30,F1000227 COVID Ag,D1012492,1.3.7902.16339

Team Lead,Operator,Start,Finish,Serial,Host Serial,Index,Passed,Time,Firmware Test,MAC,Time,Serial Test,Time,Self-Test Test,Result,Unloaded3V3,Loaded3V3,Unloaded6V,Loaded6V,T1Freq,T1Cur,T2Freq,T2Cur,TDFreq,C1Freq,C2Freq,Time,Program Test,Time,Batch Test,Time,Bluetooth Test,RSSI,MAC,Time,LED Test,CurrentBase,CurrentG,CurrentR,Time,Button Test,Time,Metadata Test,Test Type,Version,Component,Batch,Sponsorship,Expiry,Firmware,Description,Time
RKAUL,DBUHSE,2021-09-21T15:02:43.8994762+10:00,2021-09-21T15:02:58.4332990+10:00,151542305,682686855,3,True,14533,True,F1:EA:8D:06:38:80,1611,True,205,True,2,3087,2974,5677,4680,4845,3141,8506,2074,380,7163,6810,76,True,6664,True,2338,True,-54,E7:C4:09:6B:41:98,1859,True,3269,4809,4950,466,True,694,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,613
RKAUL,DBUHSE,2021-09-21T15:02:53.8043260+10:00,2021-09-21T15:03:02.2707195+10:00,151542307,682969367,1,False,8466,True,C7:51:C5:3C:94:1C,1508,True,521,True,2,3102,2997,5693,4755,8210,3141,7651,1983,357,7472,7028,76,False,6358
RKAUL,DBUHSE,2021-09-21T15:02:49.5916313+10:00,2021-09-21T15:03:02.6352883+10:00,151542306,682837671,4,True,13043,True,F3:0E:E5:DD:D3:3E,243,True,4,True,2,3055,2916,5570,4632,5293,3173,10135,1999,133,6809,6475,15,True,6680,True,2426,True,-55,F3:0E:E5:DD:D3:3E,1860,True,3185,4918,5036,472,True,693,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,642
RKAUL,DBUHSE,2021-09-21T15:02:58.8672865+10:00,2021-09-21T15:03:12.9770902+10:00,151542308,682513590,2,True,14109,True,C7:51:C5:3C:94:1C,1252,True,667,True,2,3093,2987,5645,4658,4573,3120,9403,2042,145,8708,8317,75,True,6729,True,2320,True,-56,DE:B0:1B:2A:A8:A3,1488,True,3192,4804,4979,276,True,680,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,613
RKAUL,DBUHSE,2021-09-21T15:03:02.2262191+10:00,2021-09-21T15:03:17.0605729+10:00,151542309,682686855,3,True,14834,True,F0:DA:BE:7C:15:1C,1924,True,44,True,2,3068,2913,5624,4594,7202,3184,9036,2010,237,6600,7432,16,True,6738,True,2436,True,-55,F0:DA:BE:7C:15:1C,2049,True,3180,4902,5046,288,True,685,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,643
RKAUL,DBUHSE,2021-09-21T15:03:14.7286075+10:00,2021-09-21T15:03:28.8438467+10:00,151542307,682969367,1,True,14115,True,FF:4C:FD:16:D4:EC,1958,True,0,True,2,3091,2990,5704,4744,8454,3173,7654,1967,335,7456,7019,8,True,6759,True,2323,True,-51,FF:4C:FD:16:D4:EC,1608,True,3078,4836,4982,162,True,677,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,612
RKAUL,DBUHSE,2021-09-21T15:03:17.7949995+10:00,2021-09-21T15:03:31.5664466+10:00,151542310,682513590,2,True,13771,True,DD:17:2D:97:57:8C,521,True,96,True,2,3054,2928,5607,4632,5523,3114,10107,2005,3,9173,7799,1412,True,6763,True,2356,True,-57,F2:4A:98:4C:9C:7F,1085,True,3364,4889,5157,222,True,682,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,621
RKAUL,DBUHSE,2021-09-21T15:03:27.2118768+10:00,2021-09-21T15:03:41.1330500+10:00,151542303,682837671,4,True,13921,True,EC:5D:4E:AA:6F:06,2102,True,0,True,2,3087,2980,5629,4707,4598,3131,12109,2031,49,6865,7453,6,True,6791,True,2432,True,-53,EC:5D:4E:AA:6F:06,780,True,3267,4879,5024,468,True,690,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,643
RKAUL,DBUHSE,2021-09-21T15:04:31.8083154+10:00,2021-09-21T15:04:46.0028242+10:00,151542311,682969367,1,True,14194,True,E4:BA:78:4F:9C:10,2046,True,5,True,2,3121,3004,5752,4728,8799,3232,8254,2090,719,7372,7273,15,True,6711,True,2333,True,-52,E4:BA:78:4F:9C:10,1356,True,3155,4875,5212,427,True,680,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,613
RKAUL,DBUHSE,2021-09-21T15:04:33.6552702+10:00,2021-09-21T15:04:47.9142251+10:00,151542312,682513590,2,True,14258,True,CB:40:1A:98:40:D4,2046,True,56,True,2,3113,3009,5709,4771,8573,3211,6859,2053,650,7225,7282,16,True,6679,True,2507,True,-54,CB:40:1A:98:40:D4,1472,True,3214,4887,5207,147,True,684,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,644
RKAUL,DBUHSE,2021-09-21T15:04:35.8864690+10:00,2021-09-21T15:04:50.2203931+10:00,151542313,682686855,3,True,14333,True,C3:E5:55:C2:F7:96,2068,True,35,True,2,3070,2929,5613,4546,5653,3141,10386,2005,108,6114,6458,16,True,6719,True,2338,True,-53,C3:E5:55:C2:F7:96,1694,True,3210,5057,5154,161,True,683,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,613
RKAUL,DBUHSE,2021-09-21T15:04:38.5849970+10:00,2021-09-21T15:04:53.4918372+10:00,151542314,682837671,4,True,14906,True,E5:5D:91:14:46:FC,2166,True,4,True,2,3019,2864,5570,4535,5685,3195,8529,2123,676,6734,6916,16,True,6687,True,2431,True,-55,E5:5D:91:14:46:FC,1947,True,3248,4927,5060,317,True,689,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,642
RKAUL,DBUHSE,2021-09-21T15:04:49.2586087+10:00,2021-09-21T15:05:02.9196587+10:00,151542315,682969367,1,True,13661,True,E3:59:D4:71:DB:83,1987,True,4,True,2,3086,2970,5720,4701,4772,3216,8745,2053,822,6445,6630,14,True,6696,True,2338,True,-50,E3:59:D4:71:DB:83,873,True,3164,4802,4982,446,True,682,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,612
RKAUL,DBUHSE,2021-09-21T15:04:51.7285843+10:00,2021-09-21T15:05:05.3660476+10:00,151542316,682513590,2,True,13637,True,C4:B4:AC:CF:F2:BD,1970,True,5,True,2,3085,2963,5688,4648,5327,3157,9114,2074,383,7350,7550,13,True,6675,True,2368,True,-52,C4:B4:AC:CF:F2:BD,938,True,3250,4919,5232,367,True,682,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,612
RKAUL,DBUHSE,2021-09-21T15:04:54.0163628+10:00,2021-09-21T15:05:08.5510463+10:00,151542317,682686855,3,True,14534,True,D6:93:B0:0F:50:D3,1934,True,37,True,2,3105,2997,5699,4750,7229,3157,9931,2080,435,6415,7208,256,True,7193,True,2327,True,-53,D6:93:B0:0F:50:D3,1250,True,3242,4993,5108,227,True,690,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,613
RKAUL,DBUHSE,2021-09-21T15:04:56.6383057+10:00,2021-09-21T15:05:10.3792195+10:00,151542318,682837671,4,True,13740,True,E7:52:0E:63:9B:27,1985,True,45,True,2,3091,2964,5677,4691,5333,3195,8314,2085,434,7247,7462,16,True,6715,True,2332,True,-55,E7:52:0E:63:9B:27,1200,True,3273,4927,5035,148,True,681,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,612
RKAUL,DBUHSE,2021-09-21T15:05:06.4276415+10:00,2021-09-21T15:05:20.6282112+10:00,151542319,682969367,1,True,14200,True,EE:E9:90:63:FD:50,1938,True,56,True,2,3058,2953,5597,4642,4622,3120,8335,1999,43,7623,7270,16,True,6721,True,2429,True,-52,EE:E9:90:63:FD:50,1488,True,3119,4816,4950,225,True,693,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,627
RKAUL,DBUHSE,2021-09-21T15:05:09.4597678+10:00,2021-09-21T15:05:24.0639117+10:00,151542320,682513590,2,True,14604,True,EA:0C:CD:1E:09:FB,1850,True,38,True,2,3036,2880,5527,4439,5045,3109,9623,2069,41,6970,6621,16,True,6701,True,2348,True,-52,EA:0C:CD:1E:09:FB,1777,True,3217,5009,5136,569,True,681,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,611
RKAUL,DBUHSE,2021-09-21T15:05:12.5843971+10:00,2021-09-21T15:05:26.7154535+10:00,151542321,682686855,3,True,14131,True,E7:D5:CF:C8:98:FB,1928,True,49,True,2,3041,2891,5538,4508,7454,3114,11130,1999,52,7763,7319,16,True,6671,True,2428,True,-55,E7:D5:CF:C8:98:FB,1351,True,3250,4960,5273,351,True,685,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,644
RKAUL,DBUHSE,2021-09-21T15:05:15.1647940+10:00,2021-09-21T15:05:28.9000631+10:00,151542322,682837671,4,True,13735,True,D6:9D:89:F1:1F:6A,1864,True,148,True,2,3051,2909,5640,4600,5580,3200,9893,2058,741,8237,9299,75,True,6689,True,2329,True,-54,C6:44:90:93:78:58,1051,True,3214,5055,5187,277,True,678,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,613
RKAUL,DBUHSE,2021-09-21T15:05:25.0852503+10:00,2021-09-21T15:05:39.6635453+10:00,151542323,682969367,1,True,14578,True,D0:E7:32:BD:58:1F,1183,True,83,True,2,3041,2863,5570,4471,4129,3168,11391,2058,304,6190,6820,752,True,6809,True,2330,True,-50,F4:EB:6E:E8:B0:F4,1515,True,3100,4858,4967,606,True,682,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,610
RKAUL,DBUHSE,2021-09-21T15:05:27.8873171+10:00,2021-09-21T15:05:42.6014291+10:00,151542324,682513590,2,True,14714,True,CB:7E:10:4F:9B:C9,335,True,256,True,2,2994,2787,5516,4315,5856,3168,7171,2037,153,6505,6699,1448,True,6757,True,2414,True,-54,C5:07:A1:7C:DF:AE,1709,True,3219,4948,5038,456,True,688,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,643
RKAUL,DBUHSE,2021-09-21T15:05:30.4916304+10:00,2021-09-21T15:05:44.8266364+10:00,151542325,682686855,3,True,14335,True,E9:0E:2A:ED:71:CF,2144,True,5,True,2,3077,2938,5683,4658,8794,3216,5396,2069,605,7833,8953,14,True,6707,True,2417,True,-55,E8:65:8A:20:CA:B2,1364,True,3112,4902,5070,333,True,700,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,643
RKAUL,DBUHSE,2021-09-21T15:05:33.8673554+10:00,2021-09-21T15:05:49.3479216+10:00,151542326,682837671,4,True,15480,True,FF:EA:16:DF:CD:F8,2034,True,4,True,2,3094,2988,5683,4728,7004,3157,9695,1999,221,8076,7712,278,True,7202,True,2321,True,-54,FF:EA:16:DF:CD:F8,2008,True,3175,4987,5139,336,True,678,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,611
RKAUL,DBUHSE,2021-09-21T15:05:42.6687876+10:00,2021-09-21T15:05:56.9609964+10:00,151542327,682969367,1,True,14292,True,D8:CA:6F:87:5E:A2,598,True,114,True,2,3082,2965,5715,4675,2633,3195,5092,2096,550,7313,7259,1366,True,6795,True,2331,True,-50,E9:CC:70:A5:4E:46,1572,True,3183,4817,4986,209,True,684,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,616
RKAUL,DBUHSE,2021-09-21T15:05:52.4787311+10:00,2021-09-21T15:06:06.1775015+10:00,151542328,682513590,2,True,13698,True,D3:32:D5:0D:56:92,1965,True,39,True,2,3102,2975,5758,4712,7294,3248,10808,2117,944,6395,7246,16,True,6700,True,2358,True,-55,D3:32:D5:0D:56:92,966,True,3160,4870,5036,346,True,683,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,612
RKAUL,DBUHSE,2021-09-21T15:05:55.3395580+10:00,2021-09-21T15:06:09.1779474+10:00,151542329,682686855,3,True,13838,True,F7:E8:1F:52:B6:34,2016,True,6,True,2,3096,2987,5709,4739,8862,3179,11253,2010,351,7982,8110,15,True,6692,True,2366,True,-54,F7:E8:1F:52:B6:34,803,True,3223,4934,5155,638,True,680,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,612
RKAUL,DBUHSE,2021-09-21T15:05:58.1168316+10:00,2021-09-21T15:06:12.5202846+10:00,151542330,682837671,4,True,14403,True,C9:81:0D:82:93:D2,2196,True,5,True,2,3087,2975,5699,4696,6290,3232,11032,2112,768,7343,6863,12,True,6713,True,2429,True,-54,C9:81:0D:82:93:D2,1567,True,3207,4996,5144,143,True,688,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,643
RKAUL,DBUHSE,2021-09-21T15:06:02.2133912+10:00,2021-09-21T15:06:17.2075189+10:00,151542331,682969367,1,True,14994,True,D3:FA:FE:BD:16:E3,2173,True,4,True,2,3034,2866,5565,4498,4047,3195,9553,2042,445,7961,7473,16,True,6742,True,2432,True,-50,D3:FA:FE:BD:16:E3,1794,True,3117,4850,4997,473,True,707,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,642
RKAUL,DBUHSE,2021-09-21T15:06:08.1289112+10:00,2021-09-21T15:06:22.0191488+10:00,151542332,682513590,2,True,13890,True,D1:1D:5E:94:82:26,1773,True,252,True,2,3093,2954,5683,4637,5106,3179,10130,2085,432,6307,6441,76,True,6702,True,2320,True,-53,D2:B7:8D:D6:6B:2B,1250,True,3237,4927,5238,219,True,678,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,612
RKAUL,DBUHSE,2021-09-21T15:06:12.1858428+10:00,2021-09-21T15:06:26.0778447+10:00,151542333,682686855,3,True,13892,True,F7:26:C1:42:BB:F4,2181,True,4,True,2,3070,2925,5650,4589,7465,3216,9971,2080,429,8449,7377,15,True,6735,True,2336,True,-55,F7:26:C1:42:BB:F4,879,True,3333,4897,5065,440,True,679,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,613
RKAUL,DBUHSE,2021-09-21T15:06:16.2356471+10:00,2021-09-21T15:06:30.2585470+10:00,151542334,682837671,4,True,14022,True,E4:E8:2C:EA:C5:8D,2181,True,4,True,2,3062,2910,5575,4535,9306,3152,10110,2048,202,6819,7306,14,True,6713,True,2429,True,-55,E4:E8:2C:EA:C5:8D,1119,True,3241,5028,5251,212,True,692,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,644
RKAUL,DBUHSE,2021-09-21T15:07:20.8527224+10:00,2021-09-21T15:07:35.0753084+10:00,151542335,682969367,1,True,14222,True,F4:99:B4:41:E9:A0,127,True,279,True,2,3010,2838,5479,4385,9053,3136,8052,2031,104,6823,6881,1093,True,6788,True,2429,True,-51,CC:F4:87:09:F6:B1,1716,True,3117,4729,5081,455,True,685,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,643
RKAUL,DBUHSE,2021-09-21T15:07:21.9208068+10:00,2021-09-21T15:07:36.0834034+10:00,151542336,682513590,2,True,14162,True,C0:85:4C:5B:38:8F,671,True,321,True,2,3052,2929,5613,4583,7347,3141,9593,2053,258,6899,5976,1027,True,6726,True,2337,True,-55,D3:F5:C6:BF:A3:6E,1523,True,3308,4897,5150,254,True,683,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,612
RKAUL,DBUHSE,2021-09-21T15:07:24.0933544+10:00,2021-09-21T15:07:38.4090756+10:00,151542337,682686855,3,True,14315,True,C0:85:4C:5B:38:8F,372,True,262,True,2,3034,2948,5613,4653,8240,3206,7385,2069,371,6668,7083,1447,True,6734,True,2437,True,-56,E6:DF:4F:29:41:58,1493,True,3228,5004,5318,211,True,706,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,642
RKAUL,DBUHSE,2021-09-21T15:07:27.0838872+10:00,2021-09-21T15:07:41.9649980+10:00,151542338,682837671,4,True,14881,True,C0:85:4C:5B:38:8F,391,True,262,True,2,3106,2999,5720,4707,5981,3184,10256,2048,200,7134,7656,1448,True,6754,True,2418,True,-55,E0:29:CE:25:42:5F,1947,True,3223,4882,5207,317,True,687,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,643
RKAUL,DBUHSE,2021-09-21T15:07:37.8371429+10:00,2021-09-21T15:07:51.4581674+10:00,151542339,682969367,1,True,13621,True,F7:7C:CD:77:9A:2B,536,True,280,True,2,3090,2973,5650,4696,3703,3195,7884,2069,448,6948,7826,1029,True,6814,True,2401,True,-51,D6:6E:43:FC:97:43,785,True,3207,4803,5107,473,True,682,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,611
RKAUL,DBUHSE,2021-09-21T15:07:41.1110870+10:00,2021-09-21T15:07:56.0125188+10:00,151542340,682513590,2,True,14901,True,EF:63:03:F9:C2:36,422,True,245,True,2,3099,2988,5666,4739,5608,3195,7799,2005,265,8361,8508,1448,True,6754,True,2429,True,-55,D1:FC:94:FD:B0:67,1835,True,3216,5010,5257,415,True,704,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,638
RKAUL,DBUHSE,2021-09-21T15:07:43.7125145+10:00,2021-09-21T15:07:57.8308766+10:00,151542341,682686855,3,True,14118,True,E2:2F:C5:DA:EC:7C,2142,True,11,True,2,3062,2933,5618,4626,6504,3275,5154,2090,793,7379,7828,146,True,6674,True,2433,True,-57,E2:2F:C5:DA:EC:7C,1155,True,3207,5037,5271,219,True,687,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,643
RKAUL,DBUHSE,2021-09-21T15:07:46.6211736+10:00,2021-09-21T15:08:00.8134454+10:00,151542342,682837671,4,True,14192,True,DC:B2:48:9F:1A:39,1828,True,167,True,2,3043,2881,5548,4498,6021,3147,9206,2042,310,6833,7683,75,True,6670,True,2444,True,-56,F0:B2:CB:70:32:61,1155,True,3260,5006,5397,204,True,697,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,939
RKAUL,DBUHSE,2021-09-21T15:07:53.7448745+10:00,2021-09-21T15:08:07.8967245+10:00,151542343,682969367,1,True,14151,True,E8:2A:B7:C3:7E:6D,1797,True,175,True,2,2979,2835,5436,4412,6022,3173,9131,1999,71,7380,7480,75,True,6692,True,2351,True,-50,FB:EB:67:3E:31:40,1458,True,3135,4923,5165,301,True,683,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,612
RKAUL,DBUHSE,2021-09-21T15:07:58.1949877+10:00,2021-09-21T15:08:13.1967702+10:00,151542344,682513590,2,True,15001,True,F1:28:52:CA:E9:9E,1050,True,202,True,2,3099,2988,5758,4723,7799,3211,5991,2123,816,6816,7064,756,True,6751,True,2348,True,-54,D5:B5:D0:DD:25:40,1923,True,3217,4897,5040,394,True,681,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,888
RKAUL,DBUHSE,2021-09-21T15:08:02.3667649+10:00,2021-09-21T15:08:16.9968917+10:00,151542345,682686855,3,True,14630,True,F1:28:52:CA:E9:9E,256,True,242,True,2,3027,2908,5522,4541,7376,3179,8988,2064,416,6925,8126,1387,True,6769,True,2337,True,-55,E0:D5:79:7B:81:6E,1996,True,3276,4975,5079,329,True,687,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,614
RKAUL,DBUHSE,2021-09-21T15:08:05.6328809+10:00,2021-09-21T15:08:19.6307543+10:00,151542346,682837671,4,True,13997,True,C2:45:6F:B5:5E:A1,2206,True,46,True,2,3041,2910,5527,4573,6117,3157,9712,2026,180,5764,6098,16,True,6704,True,2475,True,-55,C2:45:6F:B5:5E:A1,963,True,3326,4970,5093,252,True,682,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,644
RKAUL,DBUHSE,2021-09-21T15:08:32.8274544+10:00,2021-09-21T15:08:46.8705365+10:00,151542347,682969367,1,True,14043,True,F2:C0:7E:7B:EF:C1,1912,True,5,True,2,3057,2905,5613,4573,4741,3195,5919,2042,214,7539,7001,17,True,6675,True,2419,True,-51,F2:C0:7E:7B:EF:C1,1320,True,3126,4836,4966,382,True,685,True,CovidHomeAg,4,N/A ,21194-345,Sponsored,2022-09-30,89.1.608,F1000227 COVID Ag,613
